Genre,Lyrics
Sad,Well do it all Everything On our own  We dont need Anything Or anyone  If I lay here If I just lay here Would you lie with me and just forget the world?  I dont quite know How to say How I feel  Those three words Are said too much Theyre not enough  If I lay here If I just lay here Would you lie with me and just forget the world?  Forget what were told Before we get too old Show me a garden thats bursting into life  Lets waste time Chasing cars Around our heads  I need your grace To remind me To find my own  If I lay here If I just lay here Would you lie with me and just forget the world?  Forget what were told Before we get too old Show me a garden thats bursting into life  All that I am All that I ever was Is here in your perfect eyes theyre all I can see  I dont know where Confused about how as well Just know that these things will never change for us at all  If I lay here If I just lay here Would you lie with me and just forget the world?
Sad,Im dancing with my demons Im hanging off the edge Storm clouds gather beneath me Waves break above my head Head-first hallucination  I wanna fall wide awake now You tell me its alright Tell me Im forgiven tonight But nobody can save me now Im holding up a light Chasing out the darkness inside Cause nobody can save me  Stared into this illusion For answers yet to come I chose a false solution But nobody proved me wrong Head-first hallucination  I wanna fall wide awake Watch the ground giving way now You tell me its alright Tell me Im forgiven tonight But nobody can save me now Im holding up a light Im chasing out the darkness inside Cause nobody can save me  Been searching somewhere out there For whats been missing right here (I wanna fall wide awake now) Ive been searching somewhere out there For whats been missing right here  I wanna fall wide awake now So tell me its alright Tell me Im forgiven tonight And only I can save me now Im holding up a light Chasing out the darkness inside And I dont wanna let you down But only I can save me!  Been searching somewhere out there For whats been missing right here
Sad,A long December and theres reason to believe Maybe this year will be better than the last I cant remember the last thing that you said as you were leavin Now the days go by so fast And its one more day up in the canyons And its one more night in Hollywood If you think that I could be forgiven...I wish you would The smell of hospitals in winter And the feeling that its all a lot of oysters but no pearls All at once you look across a crowded room To see the way that light attaches to a girl And its one more day up in the canyons And its one more night in Hollywood If you think you might come to California...I think you should Drove up to Hillside Manor sometime after two a.m. And talked a little while about the year I guess the winter makes you laugh a little slower Makes you talk a little lower about the things you could not show her And its been a long December and theres reason to believe Maybe this year will be better than the last I cant remember all the times I tried to tell my myself To hold on to these moments as they pass And its one more day up in the canyon And its one more night in Hollywood Its been so long since Ive seen the ocean...I guess I should
Sad,I am the only one to blame for this Somehow it all ends up the same Soaring on the wings of selfish pride I flew too high and like Icarus I collide With a world I try so hard to leave behind To rid myself of all but love to give and die  To turn away and not become Another nail to pierce the skin of one who loves more deeply than the oceans more abundant than the tears Of a world embracing every heartache  Can I be the one to sacrifice Or grip the spear and watch the blood and water flow  To love you - take my world apart To need you - I am on my knees To love you - take my world apart To need you - broken on my knees  All said and done I stand alone Amongst remains of a life I should not own It takes all I am to believe In the mercy that covers me  Did you really have to die for me? All I am for all you are Because what I need and what I believe are worlds apart  [Additional lyrics:]  I look beyond the empty cross forgetting what my life has cost and wipe away the crimson stains and dull the nails that still remain More and more I need you now I owe you more each passing hour the battle between grace and pride I gave up not so long ago So steal my heart and take the pain and wash the feet and cleanse my pride take the selfish take the weak and all the things I cannot hide take the beauty take my tears the sin-soaked heart and make it yours take my world all apart take it now take it now and serve the ones that I despise speak the words I cant deny watch the world I used to love fall to dust and thrown away I look beyond the empty cross forgetting what my life has cost so wipe away the crimson stains and dull the nails that still remain so steal my heart and take the pain take the selfish take the weak and all the things I cannot hide take the beauty take my tears take my world apart take my world apart I pray I pray I pray take my world apart
Sad,I tried hard to make you want me But were not supposed to be And the truth will always haunt me Even though it set me free And my tears flow like the ocean As they floated in the breeze They were falling in slow motion And they brought me to my knees  Youre haunting me taunting me all in my brain Turn off the light and now all that remains Fills me with doubt And Im shouting your name out loud Why do you wanna put me through the pain? I get the feeling Ill never escape I cant hide away from the shame of you  Tears on the ground tears on my pillow You wont bring me down And Ill get over you These tears will get me through And Ill get over you  Ill get over you Ill get over you Ill get over you Ill get over you  When did you lose your emotion? When did you become so cruel? And if you want to cut me open Says a thousand words bout you And in time I know youll leave me Like a distant memory I know love can be so easy If I start by loving me oh  Youre haunting me taunting me all in my brain Turn off the light and now all that remains Fills me with doubt And Im shouting your name out loud Why do you wanna put me through the pain? I get the feeling Ill never escape I cant hide away from the shame of you  Tears on the ground tears on my pillow You wont bring me down And Ill get over you  Ill get over you Ill get over you Ill get over you  Tears on the ground rain at my window The pain washes out And Ill get over you These tears will get me through And Ill get over you  Ill get over you Ill get over you Ill get over you I dont need you to call me tonight Ill get over you I dont need you to see if Im alright Ill get over you You left me so leave me Im fine Ill be here getting on with my life  Tears on the ground tears on my pillow You wont bring me down Ill get over you Rain in the window the pain washes out Ill get over you  Tears on the ground rain at my window The pain washes out And Ill get over you Oh yeah Ill get over you  Ill get over... Ill get over you
Sad,You hid your skeletons when I had shown you mine You woke the devil that I thought youd left behind I saw the evidence the crimson soaking through Ten thousand promises ten thousand ways to lose  And you held it all But you were careless to let it fall You held it all And I was by your side  Powerless  I watched you fall apart and chased you to the end. Im left with emptiness that words cannot defend Youll never know what I became because of you Ten thousand promises ten thousand ways to lose  [2x] And you held it all But you were careless to let it fall You held it all And I was by your side  Powerless  Powerless [2x]
Sad,No sleep Today Cant even rest when the suns down No time Theres not enough And nobodys watching me now  When we were children wed play Out in the streets just temptin fate When we were children wed say That we dont know the meaning of Fear fear fear Fear fear fear We dont know the meaning of..  When we were children wed play Out in the streets just temptin fate When we were children wed say That we dont know the meaning of Fear fear fear Fear fear fear We dont know the meaning of..  Wish I Didnt know the meaning of...
Sad,Am I the only one I know Waging my wars behind my face and above my throat? Shadows will scream that Im alone.  I-I-I Ive got a migraine And my pain will range from up down and sideways Thank God its Friday Cause Fridays will always be better than Sundays Cause Sundays are my suicide days I dont know why they always seem so dismal Thunderstorms clouds snow and a slight drizzle Whether its the weather or the letters by my bed Sometimes death seems better than the migraine in my head Let it be said what the headache represents Its me defending in suspense Its me suspended in a defenseless test Being tested by a ruthless examinant Thats represented best by my depressing thoughts I do not have writers block My writer just hates the clock It will not let me sleep I guess Ill sleep when Im dead And sometimes death seems better than the migraine in my head.  Am I the only one I know Waging my wars behind my face and above my throat? Shadows will scream that Im alone But I know weve made it this far kid. Yeah yeah yeah  I am not as fine as I seem pardon Me for yelling Im telling you green gardens Are not whats growing in my psyche its a different me A difficult beast feasting on burnt-down trees Freeze frame please let me paint a mental picture portrait Something you wont forget its all about my forehead And how it is a door that holds back contents That make Pandoras Boxs contents look non-violent Behind my eyelids are islands of violence My minds ship-wrecked This is the only land my mind could find I did not know it was such a violent island Full of tidal waves suicidal crazed lions Theyre trying to eat me blood running down their chin And I know that I can fight or I can let the lion win I begin to assemble what weapons I can find Cause sometimes to stay alive you gotta kill your mind.  Am I the only one I know Waging my wars behind my face and above my throat? Shadows will scream that Im alone But I know weve made it this far kid. Ah yeah Yeah yeah yeah Oh oh Yeah yeah yeah  And I will say that we should take a day to break away From all the pain our brain has made The game is not played alone. And I will say that we should take a moment and hold it And keep it frozen and know that Life has a hopeful undertone.  And I will say that we should take a day to break away From all the pain our brain has made The game is not played alone. And I will say that we should take a moment and hold it And keep it frozen and know that Life has a hopeful undertone.  Am I the only one I know Waging my wars behind my face and above my throat? Shadows will scream that Im alone But I know weve made it this far kid.  Weve made it this far Weve made it this f...
Sad,I tried to be perfect But nothing was worth it I don’t believe it makes me real I thought it’d be easy But no one believes me I meant all the things I said  If you believe it’s in my soul I’d say all the words that I know Just to see if it would show That I’m trying to let you know That I’m better off on my own  This place is so empty My thoughts are so tempting I don’t know how it got so bad Sometimes it’s so crazy That nothing can save me But it’s the only thing that I have  If you believe it’s in my soul I’d say all the words that I know Just to see if it would show That I’m trying to let you know That I’m better off on my own  On my own  I tried to be perfect It just wasn’t worth it Nothing could ever be so wrong It’s hard to believe me It never gets easy I guess I knew that all along  If you believe it’s in my soul I’d say all the words that I know Just to see if it would show That I’m trying to let you know That I’m better off on my own
Sad,[Chester Bennington:] Crawling in my skin These wounds they will not heal Fear is how I fall Confusing what is real  Theres something inside me that pulls beneath the surface Consuming confusing This lack of self-control I fear is never ending Controlling I cant seem  [Chester Bennington (Mike Shinoda):] To find myself again My walls are closing in (without a sense of confidence and Im convinced that theres just too much pressure to take) Ive felt this way before So insecure  [Chester Bennington:] Crawling in my skin These wounds they will not heal Fear is how I fall Confusing what is real  Discomfort endlessly has pulled itself upon me Distracting reacting Against my will I stand beside my own reflection Its haunting how I cant seem  [Chester Bennington (Mike Shinoda):] To find myself again My walls are closing in (without a sense of confidence and Im convinced that theres just too much pressure to take) Ive felt this way before So insecure  Crawling in my skin These wounds they will not heal Fear is how I fall Confusing what is real  Crawling in my skin These wounds they will not heal Fear is how I fall Confusing confusing what is real  Theres something inside me that pulls beneath the surface consuming Confusing what is real This lack of self-control I fear is never ending controlling Confusing what is real
Sad,You gotta go and get angry at all of my honesty You know I try but I dont do too well with apologies I hope I dont run out of time. Could someone call a referee? Cause I just need one more shot at forgiveness  I know you know that I made those mistakes maybe once or twice And by once or twice I mean maybe a couple of hundred times So let me oh let me redeem oh redeem oh myself tonight Cause I just need one more shot second chances  Yeah Is it too late now to say sorry? Cause Im missing more than just your body oh Is it too late now to say sorry? Yeah I know-oh-oh that I let you down Is it too late to say Im sorry now?  Im sorry yeah Sorry yeah Sorry Yeah I know that I let you down Is it too late to say Im sorry now?  Ill take every single piece of the blame if you want me to But you know that there is no innocent one in this game for two Ill go Ill go and then you go you go out and spill the truth Can we both say the words and forget this?  Yeah Is it too late now to say sorry? Cause Im missing more than just your body oh Is it too late now to say sorry? Yeah I know-oh-oh that I let you down Is it too late to say Im sorry now?  Im not just trying to get you back on me (oh no no) Cause Im missing more than just your body (your body) oh Is it too late now to say sorry? Yeah I know-oh-oh that I let you down Is it too late to say Im sorry now?  [2x] Im sorry yeah Sorry oh Sorry Yeah I know-oh-oh that I let you down (let you down) Is it too late to say Im sorry now?
Sad,Where theres a will theres a way kind of beautiful And every night has its day so magical And if theres love in this life theres no obstacle That cant be defeated  For every tyrant a tear for the vulnerable In every lost soul the bones of a miracle For every dreamer a dream were unstoppable With something to believe in  Monday left me broken Tuesday I was through with hoping Wednesday my empty arms were open Thursday waiting for love waiting for love Thank the stars its Friday Im burning like a fire gone wild on Saturday Guess I wont be coming to church on Sunday Ill be waiting for love waiting for love To come around  We are one of a kind irreplaceable How did I get so blind and so cynical If theres love in this life were unstoppable No we cant be defeated  Monday left me broken Tuesday I was through with hoping Wednesday my empty arms were open Thursday waiting for love waiting for love Thank the stars its Friday Im burning like a fire gone wild on Saturday Guess I wont be coming to church on Sunday Ill be waiting for love waiting for love To come around
Sad,You said it once before You dont do those things you used to anymore You say in doubt Were fading out Forgetting who we used to be  Cause I will bring you down I dont wanna miss I dont think you can handle this Youve lost what you cant find Never what you had in mind  You take it with a smile Its so easy when youre always in denial Just in time But out of line I cant make all the same mistakes you want me to  Cause I will bring you down I dont want to miss I dont think you can handle this Youve lost what you cant find Never what you had in mind  Youre giving up you know its not what you need And its true what youre going through Try so hard not to listen to everything I never say  Cause I will bring you down I dont want to miss I dont think you can handle this  Cause I will bring you down I dont want to miss And I dont think you can handle this Youve lost what you cant find Never what you had in mind  [2x] Im getting over getting used to And after all that I put you through Now I see Im not the only one I never thought itd ever come to This in fact was never what You wanted from me Or how you meant it to be
Sad,When it feels like surgery And it burns like third degree And you wonder what is it worth? When your insides breaking in And you feel that ache again And you wonder Whats giving birth?  If you could let the pain of the past go Of your soul None of this is in your control  If you could only let your guard down You could learn to trust me somehow I swear that I wont let you go If you could only let go your doubts If you could just believe in me now I swear that I wont let you go I won’t let you go  When your fear is currency And you feel that urgency You want peace but theres war in your head Maybe thats where life is born When our façades are torn Pain gives birth to the promise ahead  If you could let the pain of the past go Of your soul None of this is in your control  If you could only let your guard down If you could learn to trust me somehow I swear that I wont let you go If you could only let go your doubts If you could just believe in me now I swear that I wont let you go  I won’t let you go Ill always be by your side Yeah  If you could only let your guard down If you could learn to trust me somehow I swear that I wont let you go If you could only let go your doubts If you could just believe in me now I swear that I wont let you go  (I won’t let you go) I won’t let you go (I won’t let you go)  There aint no darkness strong enough that could tear you out from my heart There aint no strength thats strong enough that could tear this love apart Never gonna let you go Never gonna let you go  No I won’t let you go
Sad,Skin to bone steel to rust Ash to ashes dust to dust Let tomorrow have its way With the promises we made Skin to bone steel to rust.  Ash to ashes dust to dust Your deception my disgust When your name is finally drawn Ill be happy that youre gone Ash to ashes dust to dust.  (ah) ash to ashes dust to dust (ah) skin to bone and steel to rust  Right to left left to right Night to day and day to night As the starlight fades to gray Ill be marching far away Right to left and left to right  (ah) ash to ashes dust to dust (ah) skin to bone and steel to rust  Let tomorrow have its way? With the promises betrayed? Skin to bone and steel to rust [3x]
Sad,Shock horror Im down Lost youre not around Theres a lump in my chest That sends cold through my head and My mind shuts sound out Im on auto-pilot And my tongues gone silent Just switch it off and lay it down Lay it down next to me.  I dont know when I lost my mind Maybe when I made you mine whoa-oh-oh-oh I dont know when I lost my mind Maybe it was every time That you said you said you said That I miss you and I miss you  These words mean nothing to me Im just sitting on a fence of how it used to be These three words are aching Constrict them- suffocating My mind is racing With the picture Im painting And my bellys sick to its stomach When I remember all the times he was with you when you laid it down You lay down next to me.  I dont know when I lost my mind Maybe when I made you mine whoa-oh-oh-oh I dont know when I lost my mind Maybe it was every time That you said you said you said That I miss you More than I let on I kissed you Far too long Ill let go as soon as you do See I know were not through  I dont know when I lost my mind Maybe when I made you mine whoa-oh-oh-oh I dont know when I lost my mind Maybe it was every time That you said you said you said That I miss you that I miss you whoa-oh-oh-oh.  I dont know when I lost my mind Maybe it was every time That you said you said you said That I miss you.
Sad,Same bed but it feels just a little bit bigger now Our song on the radio but it dont sound the same When our friends talk about you all it does is just tear me down Cause my heart breaks a little when I hear your name  It all just sounds like oooooh… Mmm too young too dumb to realize That I shouldve bought you flowers And held your hand Shouldve gave you all my hours When I had the chance Take you to every party Cause all you wanted to do was dance Now my babys dancing But shes dancing with another man  My pride my ego my needs and my selfish ways Caused a good strong woman like you to walk out my life Now I never never get to clean up the mess I made ohh… And it haunts me every time I close my eyes  It all just sounds like oooooh… Mmm too young too dumb to realize That I shouldve bought you flowers And held your hand Shouldve gave you all my hours When I had the chance Take you to every party Cause all you wanted to do was dance Now my babys dancing But shes dancing with another man  Although it hurts Ill be the first to say that I was wrong Oh I know Im probably much too late To try and apologize for my mistakes But I just want you to know  I hope he buys you flowers I hope he holds your hand Give you all his hours When he has the chance Take you to every party Cause I remember how much you loved to dance Do all the things I should have done When I was your man Do all the things I should have done When I was your man
Sad,I thought that Id been hurt before But no ones ever left me quite this sore Your words cut deeper than a knife Now I need someone to breathe me back to life  Got a feeling that Im going under But I know that Ill make it out alive If I quit calling you my lover Move on  You watch me bleed until I cant breathe Shaking falling onto my knees And now that Im without your kisses Ill be needing stitches Tripping over myself Aching begging you to come help And now that Im without your kisses Ill be needing stitches  Just like a moth drawn to a flame Oh you lured me in I couldnt sense the pain Your bitter heart cold to the touch Now Im gonna reap what I sow Im left seeing red on my own  Got a feeling that Im going under But I know that Ill make it out alive If I quit calling you my lover Move on  You watch me bleed until I cant breathe Shaking falling onto my knees And now that Im without your kisses Ill be needing stitches Tripping over myself Aching begging you to come help And now that Im without your kisses Ill be needing stitches  [:] Needle and the thread Gotta get you out of my head Needle and the thread Gonna wind up dead  Needle and the thread Gotta get you out of my head get you out of my head  You watch me bleed until I cant breathe Shaking falling onto my knees (falling on my knees) And now that Im without your kisses Ill be needing stitches (and Ill be needing stitches) Tripping over myself Aching begging you to come help (begging Baby please.) And now that Im without your kisses Ill be needing stitches  (And now that) Im without your kisses Ill be needing stitches (And now that) Im without your kisses Ill be needing stitches
Sad,Oh... Remember... Oh I remember... I wanna know...  Where were you when I said I loved you? And where were you when I cried at night? Waiting up couldnt sleep without you. Thinking of all the times we shared.  [Chorus:] I remember when my heart broke. I remember when I gave up loving you. My heart couldnt take no more of you. I was sad and lonely. I remember when I walked out. I remember when I screamed I hated you. But somehow deep inside still loving you. Sad and lonely.  No one knew all the pain I went through. All the love I saved deep in my heart for you. Didnt know where I would go where I would be. But you made me leave. And plus my heart it just it just kept telling me so.    [Bridge:] There was nowhere else to go oh. Nobody else to turn to no. For the rest of my life I promised myself I will love me first genuinely.    I remember when I walked out. I remember when I gave up loving you. My heart couldnt take no more of you. So sad and lonely hey. I remember when I stormed out. I remember when I gave up loving you. I was sad and lonely.
Sad,I can hold my breath I can bite my tongue I can stay awake for days If thats what you want Be your number one  I can fake a smile I can force a laugh I can dance and play the part If thats what you ask Give you all I am  I can do it I can do it I can do it  But Im only human And I bleed when I fall down Im only human And I crash and I break down Your words in my head knives in my heart You build me up and then I fall apart Cause Im only human  I can turn it on Be a good machine I can hold the weight of worlds If thats what you need Be your everything  I can do it I can do it Ill get through it  But Im only human And I bleed when I fall down Im only human And I crash and I break down Your words in my head knives in my heart You build me up and then I fall apart Cause Im only human  Im only human Im only human Just a little human  I can take so much Til Ive had enough  Cause Im only human And I bleed when I fall down Im only human And I crash and I break down Your words in my head knives in my heart You build me up and then I fall apart Cause Im only human
Sad,Yeah aint really mean to hurt you Sorry its gotta be this way Aint mean to try to desert you Sorry tryna be this way Aint really mean to hurt you Aint really mean to hurt you Aint really mean to hurt you Sorry its gotta be that way Aint mean to desert you Sorry that it looks that way Aint really tryna hurt you Aint really mean to hurt you Aint really tryna hurt you Sorry its gotta be that way Aint really tryin I aint really tryin  I was in the U.K. thinkin shit dont feel the same Addy got me daydreamin hope I aint goin insane Hard to say you care about me when this mink draggin to the floor Tryna find a PYT I already got some at home I breathe the air she breathes Its hard to breathe on my own Its somethin bout infidelity Make me check every single stone Gotta drink my blood like a Hebrew Cause Ive been gettin fly since Evisu Made her spit sides in Ibiza I can get you off in Belgium Diamonds shining off very seldom Grab a couple chicks then nail them Take em to the hood then sell them Fam come first you never fail them Rebellious always respect my elders Thats why I might treat you like Im careless Sold crack to a pregnant lady Forgive me for the crack baby If I open up my eyes it turn black for real Pack was too small I aint have it vacuum sealed Word to Uncle Charles nigga I got the sack for real Money broads lawyers cost a half a mil Fame change the family loves the way it is Fame change a ho loves the way I give Paid for my mistakes like a drug deal Paid for my mistakes like a drug deal  Yeah aint really mean to hurt you Sorry its gotta be this way Aint mean to try to desert you Sorry tryna be this way Aint really mean to hurt you Aint really mean to hurt you Aint really tryin  It can get scary when you legendary Caramel complexion thats a Halle Berry Cash rules everything around music The game doped up every nigga usin Grab the.50 carbon hit him with the tool Im not tryna argue I got issues You see what Ive been put up against baby You see why Ive been tryna make the rent baby Tryna keep you closer than lint baby Dime rose bout to get lynched baby Its hard to caress you All your bad energy its hard to bless you Commercial flights gettin too hectic V12 motors my confession Tryna identify you you look sketchy Im a real nigga its hard to accept me  Yeah aint really mean to hurt you Sorry its gotta be this way Aint mean to try to desert you Sorry tryna be this way Aint really mean to hurt you Aint really mean to hurt you Aint really tryin  Hot tenderoni Bobby Brown ooh Shawty so phony I got somethin to prove Work every day like I got somethin to lose Oxycont got me flown up nothin new Styrofoam cups everything is approved Styrofoam cups everything is approved Money stacked up and it got me seduced I got that hot dope but I got that boost though Ayy my Lamb hit a pothole These bitches some thot hoes I hit the lotto in South Africano Yacht party sittin at the dock of the condo Better not be late bitch you better come pronto Better come with a combo Asian persuasion Cubana mi ana Yolanda Sholanda Miyana mi casa I dont know Spanish I barely talk proper It became problems when I didnt send flowers King like Mufasa messiah then higher Goshies and Rollies yeah fuck all the police Shout out my woadie he smashin the CO My wrist got an ego my watch in an igloo We took illegal got stripes like a zebru Pimp like a rollin stone high when I greet you Diamonds just fall on you effortlessly ball on you L-O-to-V-E I hope you get greedy Chasers do numbers man chains is on Fiji Kidnapped your heart cause you gave it too easy Diamonds on sight is way brighter than Jeezy Shout out to DD got goonies on speedy She like it rated aint nothin bout her PG I had it made it I thought I was jaded Persian Malaysian? Super sensation Yah sushi was raw when she got confiscated No invitations we showed up and made it Long as my dawgs here bitches betrayed me Pigeons contagious I shoulda known it I turned the pages heavily sedated Too many clone me too many phonies Armani on me you never warned me How can you blame us when we all out the trenches? Gold chains and rings theyre so easily gettin offended Spendin all your show money tryna keep up with my image Fuck around take a O from me and never give a penny Fuck yall I skrrt off cause everything shitty I hit my first model stepped up my pimpin Caught her off the runway she instantly committed Paper got my mind gone too caught up on my city In and out of time zones runnin up a billi Indian Cherokee clarity Shinin is therapy Mami Israeli (Mami Israeli)  Aint really mean to hurt you Sorry its gotta be this way Aint mean to try to desert you Sorry tryna be this way Aint really mean to hurt you Aint really mean to hurt you Aint really mean to hurt you Aint really mean to hurt you Aint really mean to hurt you Sorry its gotta be that way Aint mean to desert you Sorry that it looks that way Aint really tryna hurt you Aint really mean to hurt you Aint really tryna...
Sad,One two  Baby really hurt me Crying in the taxi He dont wanna know me Says he made the big mistake of dancing in my storm Says it was poison So I guess Ill go home Into the arms of the girl that I love The only love I havent screwed up Shes so hard to please But shes a forest fire I do my best to meet her demands Play at romance we slow dance In the living room but all that a stranger would see Is one girl swaying alone Stroking her cheek  They say Youre a little much for me Youre a liability Youre a little much for me So they pull back make other plans I understand Im a liability Get you wild make you leave Im a little much for E-a-na-na-na everyone  The truth is I am a toy That people enjoy Til all of the tricks dont work anymore And then they are bored of me I know that its exciting Running through the night but Every perfect summers Eating me alive until youre gone Better on my own  They say Youre a little much for me Youre a liability Youre a little much for me So they pull back make other plans I understand Im a liability Get you wild make you leave Im a little much for E-a-na-na-na everyone  Theyre gonna watch me Disappear into the sun Youre all gonna watch me Disappear into the sun
Sad,Step one you say We need to talk. He walks you say Sit down. Its just a talk. He smiles politely back at you You stare politely right on through Some sort of window to your right As he goes left and you stay right Between the lines of fear and blame You begin to wonder why you came  Where did I go wrong? I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life  Let him know that you know best Cause after all you do know best Try to slip past his defense Without granting innocence Lay down a list of what is wrong The things youve told him all along Pray to God he hears you And I pray to God he hears you  And where did I go wrong? I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life  As he begins to raise his voice You lower yours and grant him one last choice Drive until you lose the road Or break with the ones youve followed He will do one of two things He will admit to everything Or hell say hes just not the same And youll begin to wonder why you came  Where did I go wrong? I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life  Where did I go wrong? I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life  How to save a life  How to save a life  Where did I go wrong? I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life  Where did I go wrong? I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life How to save a life  How to save a life
Sad,[Mike Shinoda:] Weep not for roads untraveled Weep not for paths left alone Cause beyond every bend Is a long blinding end Its the worst kind of pain Ive known  Give up your heart left broken And let that mistake pass on Cause the love that you lost Wasnt worth what it cost And in time youll be glad its gone  [Chester Bennington:] Whoa-oo-oh-oh Whoa-oo-oh Whoa-oo-oh-oh Whoa-oo-oh  Weep not for roads untraveled Weep not for sights unseen May your love never end And if you need a friend Theres a seat here alongside me  Whoa-oo-oh-oh Whoa-oo-oh Whoa-oo-oh-oh Whoa-oo-oh
Sad,I gave all my oxygen to people that could breathe I gave away my money and now we dont even speak I drove miles and miles but would you do the same for me Oh honestly?  Offered up my shoulder just for you to cry upon Gave you constant shelter and a bed to keep you warm They gave me the heartache and in return I gave a song It goes on and on  Life can get you down so I just numb the way it feels I drown it with a drink and out of date prescription pills And all the ones that love me they just left me on the shelf no farewell So before I save someone else Ive got to save myself  I gave you all my energy and I took away your pain Cause human beings are destined to radiate or drain What line do we stand upon cause from here it looks the same? And only scars remain  Life can get you down so I just numb the way it feels I drown it with a drink and out of date prescription pills And all the ones that love me they just left me on the shelf no farewell So before I save someone else Ive got to save myself  But if I dont then Ill go back to where Im rescuing a stranger Just because they needed saving just like that Oh Im here again between the devil and the danger But I guess its just my nature My dad was wrong cause Im not like my mum Cause shed just smile and Im complaining in a song but it helps So before I save someone else Ive got to save myself  Life can get you down so I just numb the way it feels Or drown it with a drink and out of date prescription pills And all the ones that love me they just left me on the shelf no farewell So before I save someone else Ive got to save myself And before I blame someone else Ive got to save myself And before I love someone else Ive got to love myself
Sad,[Chester Bennington:] This is my December This is my time of the year This is my December This is all so clear This is my December This is my snow-covered home This is my December This is me alone  [Mike Shinoda and Chester Bennington:] And I just wish that I didnt feel like there was something I missed And I take back all the things I said to make you feel like that And I just wish that I didnt feel like there was something I missed And I take back all the things that I said to you  [Chester Bennington:] And Id give it all away Just to have somewhere To go to Give it all away To have someone To come home to  This is my December These are my snow-covered trees This is me pretending This is all I need  [Mike Shinoda and Chester Bennington:] And I just wish that I didnt feel like there was something I missed And I take back all the things I said to make you feel like that And I just wish that I didnt feel like there was something I missed And I take back all the things that I said to you  [Chester Bennington:] And Id give it all away Just to have Somewhere to go to Give it all away To have someone To come home to  This is my December This is my time of the year This is my December This is all so clear  Give it all away Just to have somewhere To go to Give it all away To have someone To come home to  Give it all away Just to have somewhere To go to Give it all away To have someone To come home to
Sad,When the days are cold And the cards all fold And the saints we see Are all made of gold  When your dreams all fail And the ones we hail Are the worst of all And the bloods run stale  I wanna hide the truth I wanna shelter you But with the beast inside Theres nowhere we can hide  No matter what we breed We still are made of greed This is my kingdom come This is my kingdom come  When you feel my heat Look into my eyes Its where my demons hide Its where my demons hide Dont get too close Its dark inside Its where my demons hide Its where my demons hide  At the curtains call Its the last of all When the lights fade out All the sinners crawl  So they dug your grave And the masquerade Will come calling out At the mess you made  Dont wanna let you down But I am hell bound Though this is all for you Dont wanna hide the truth  No matter what we breed We still are made of greed This is my kingdom come This is my kingdom come  When you feel my heat Look into my eyes Its where my demons hide Its where my demons hide Dont get too close Its dark inside Its where my demons hide Its where my demons hide  They say its what you make I say its up to fate Its woven in my soul I need to let you go  Your eyes they shine so bright I wanna save that light I cant escape this now Unless you show me how  When you feel my heat Look into my eyes Its where my demons hide Its where my demons hide Dont get too close Its dark inside Its where my demons hide Its where my demons hide
Sad,Yesterday all my troubles seemed so far away. Now it looks as though theyre here to stay. Oh I believe in yesterday.  Suddenly Im not half the man I used to be. Theres a shadow hanging over me. Oh yesterday came suddenly.  Why she had to go? I dont know she wouldnt say. I said something wrong. Now I long for yesterday.  Yesterday love was such an easy game to play. Now I need a place to hide away. Oh I believe in yesterday.  Why she had to go? I dont know she wouldnt say. I said something wrong. Now I long for yesterday.  Yesterday love was such an easy game to play. Now I need a place to hide away. Oh I believe in yesterday.  Mm mm mm mm mm mm mm.
Sad,Thought we were going   And go up the field a ways   And join all the other living souls   But you never came    Robbed of your fortune   You get disappointments in life   Youre probably poisoning your body   I hope youre alright    In a moment of fear   You dig in your heels   The pills wont help you now   Once youre crying    Thought you were going   Go up the field a ways   Join all the other living souls   But you never came    Robbed of your fortune   You get disappointments in life   Youre probably poisoning your body   I hope youre alright    In a moment of fear   You dig in your heels   The pills wont help you now   Once you cry    Robbed of your fortune   You get disappointments in life   Youre probably poisoning your body   I hope youre alright    In a moment of fear   You dig in your heels   The pills wont help you now   Once you cry    In a moment of fear   You dig in your heels   The pills wont help you now   Once you cry.
